cat_name; act_name; act_id
sports;frisbee;362
home repair;scraping and painting sailboat or powerboat;363
home repair;scraping and painting sailboat or powerboat;363
home repair;scraping and painting sailboat or powerboat;363
home repair;scraping and painting sailboat or powerboat;363
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
bicycling;bicycling, general;841
;;-1
;;-1
;;-1
;;-1
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
home activities;playing with children;365
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
home activities;playing with children;365
sports;children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball;110
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;skiing, general;304
winter activities;skiing, general;304
winter activities;skiing, general;304
winter activities;skiing, general;304
winter activities;skiing, downhill;960
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
conditioning exercise;circuit training;367
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
walking;loading unloading a car, implied walking;366
;;-1
;;-1
;;-1
;;-1
home activities;food shopping with or without a grocery cart, standing or walking;779
home activities;food shopping with or without a grocery cart, standing or walking;779
home activities;food shopping with or without a grocery cart, standing or walking;779
walking;loading unloading a car, implied walking;366
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
miscellaneous;standing, miscellaneous;53
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
miscellaneous;standing, miscellaneous;53
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
miscellaneous;standing, miscellaneous;53
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
inactivity quiet/light;standing quietly, standing in a line;388
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
;;-1
;;-1
;;-1
;;-1
occupation;horse racing;817
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;horse racing;817
miscellaneous;standing, miscellaneous;53
occupation;farming, driving tasks (e.g., driving tractor or harvester);624
lawn and garden;clearing brush;371
